"Filename","203_1.mzML","206_1.mzML","205_1.mzML","203_2.mzML","205_2.mzML","206_2.mzML","202_3.mzML","203_3.mzML","208_2.mzML","207_2.mzML","209_2.mzML","211_1.mzML","210_1.mzML","209_1.mzML","202_1.mzML","207_1.mzML","212_1.mzML","212_2.mzML","211_2.mzML","208_1.mzML","213_1.mzML","213_3.mzML","210_2.mzML","204_1.mzML","202_2.mzML","213_2.mzML","204_2.mzML"
"432/CC(C)CC(C(=O)N1CCCC1C(=O)NC(C(C)C)C(=O)N2CCCC2C(=O)NC(CCC(=O)N)C(=O)O)N/553.3355mz",NA,NA,NA,NA,NA,NA,302406.6875,NA,1053340.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,969858.0625,NA,NA,NA,NA,NA,NA,NA
"444/CC(=O)OCCN(C)CCN(CCN(CCOC(=O)C)CCOC(=O)C)CCN(CCOC(=O)C)CCOC(=O)C/608.3867mz",187826.265625,120290.65625,182509.265625,232573.125,129539.8828125,127291.1640625,1134300.5,NA,NA,168069.421875,NA,156970.765625,264197.5,NA,205369.453125,156263.21875,296175.46875,209007.953125,146088.375,NA,258879.03125,183051.15625,265825.03125,984224,2332340,206541.78125,2135578.5
"448/COC1=CC(=CC(=C1OC(COC2C(C(C(C(O2)CO)O)O)O)C(C3=CC(=C(C=C3)O)OC)O)OC)C=CCO/591.2066mz",NA,NA,192117.53125,285620.75,215504.9375,158946.96875,NA,NA,175789.375,NA,220756.921875,141726.609375,216776.25,191192.46875,271322.40625,198996.90625,NA,NA,156880.90625,164603.546875,NA,NA,156254.6875,NA,NA,NA,NA
"454/COC1=CC(=C(C=C1)C(=O)CC(=O)C2=CC(=C(C=C2)OC)OC)OC/345.1339mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490087.71875,NA,556933.125
"459/CC(C)CC1C(=O)N2CCCC2C(=O)NC(C(=O)N(C(C(=O)N(CC(=O)NC(C(=O)N1)CC3=CC=CC=C3)C)CC(C)C)C)CC4=CC=C(C=C4)O/741.3947mz",NA,NA,NA,NA,NA,NA,NA,NA,782238.9375,NA,NA,286451.78125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464/CCC(C)C(C(=O)NC(CCSC)C(=O)O)NC(=O)C(C)NC(=O)C(C)NC(=O)C1CCCN1C(=O)C2CCCN2/599.3233mz",NA,NA,NA,361394.0625,NA,NA,1827979.75,NA,NA,NA,NA,NA,NA,NA,1897766.125,NA,NA,NA,NA,NA,NA,NA,NA,1084019.875,NA,NA,NA
"471/CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC(C)C)CC(C)C)CC(C)C)CC(C)C/566.4287mz",6445474.5,6187762.5,6028084,6256370,6499668,5374791.5,4546102.5,5714454,5579909.5,5794475,7294452,6780993,5129579.5,6170690,4793033.5,6305110.5,7653672.5,7882487.5,5458971.5,6371664.5,6140689,6295421,5931556,6027478.5,5360170,6561563,5562458.5
"475/COC1=C(C=CC(=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)C4C(C(C(C(O4)CO)O)O)O)O)O/477.1399mz",404806.375,442081.90625,NA,571755.3125,386886.625,339309.90625,456489.46875,NA,NA,582815.25,388062.0625,NA,252176.546875,350845.71875,601249.9375,NA,396769.40625,NA,NA,NA,396158.90625,358861.0625,NA,599475.3125,473482.875,NA,457896.25
"487/CC(=O)P(=O)(OCC1CCCCC1)OCC2CCCCC2/318.1964mz",NA,NA,NA,NA,NA,NA,278452.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443286.84375,NA,317325.125
"489/CCCCCCCCCCCCOP(=O)(O)OCC1=CC=C(C=C1)COP(=O)(O)OCCCCCCCCCCCC/652.4123mz",NA,NA,NA,NA,NA,NA,1154227.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402730.9375,1648014.625,NA,1230121.875
"490/C1CC(N(C1)C(=O)C(CC2=CC=C(C=C2)O)N)C(=O)NC(CC3=CC=CC=C3)C(=O)N4CCCC4C(=O)O/523.2561mz",NA,NA,NA,NA,NA,NA,643976.25,NA,NA,NA,NA,NA,NA,NA,507647.65625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497/CC(C)C(C(=O)NC(CCCCN)C(=O)NC(C)C(=O)N)NC(=O)C(C)NC(=O)C(C)CCCCN/552.3293mz",NA,NA,374220.25,NA,NA,NA,NA,NA,NA,NA,NA,267483.28125,NA,NA,NA,604920.1875,NA,NA,204289.359375,208683.8125,NA,152473.875,NA,NA,NA,NA,NA
"501/CC(C)C(C(=O)NC(C(C)C)C(=O)N1CCCC1C(=O)N2CCCC2C(=O)NC(CC3=CC=CC=C3)C(=O)O)N/558.3295mz",NA,NA,NA,NA,NA,NA,454117.09375,NA,2640904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2364489.25,NA,NA,NA,NA,NA,NA,NA
"517/CN(C)CCCNC1=NC(=C(C(=N1)NCC2CCCO2)[N+](=O)[O-])N/340.2107mz",NA,NA,NA,NA,NA,NA,742207.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,872816.25,NA,446691.53125
"521/COC1=CC(=CC(=C1O)OC)CC(CO)C(CC2=CC(=C(C(=C2)OC)O)OC)CO/423.2020mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,407370.0625,NA,542620.625
"522/COC1=CC(=CC(=C1OC)OC)C(CCC(C2=CC(=C(C(=C2)OC)OC)OC)O)O/440.2288mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,793164.875,NA,1004871.1875
"524/COC1=CC(=CC(=C1O)OC)CC(CO)C(CC2=CC(=C(C(=C2)OC)O)OC)CO/405.1912mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279323.65625,NA,267814.5625,NA,NA,NA,NA,NA,NA,NA,466050.25,386346.65625,NA,768615.3125,1865950.125,160650.296875,2280908.5
"536/CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C(=C5)OC)O)OC)O)C(=O)O)O)O)O)O)O/653.1717mz",1271597.375,1321227.375,NA,1744141,1251215.75,942235.6875,1997716.875,838379.9375,623232.5,1702107.375,1047326.75,486956.6875,1311775,1024285.625,1940559.625,654071.1875,1563080.375,NA,493152.34375,505651.875,1447090,1283190.875,1209895.375,2452413.75,1693110.625,547033.125,1615542.625
"539/CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)OC(=O)CC(C)(C)CC(=O)O)C)CC(=O)NCC6=CC=CC=C6/740.4648mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1175696.25,NA,509164.96875
"545/C(CCCCCCC(=O)O)CCCCCC(=O)NC(CCC(=O)N)C(=O)O/409.2313mz",NA,NA,247837.375,686364.5625,NA,393306.1875,1228721,372493.3125,NA,402263.0625,NA,268666.1875,979972.875,NA,944856.25,373296.9375,NA,NA,NA,NA,NA,NA,1157836.875,1725790.25,909285.1875,NA,1134666
"546/CC(C)C(C(=O)OC)NC(=O)CCCCCC(=O)NC(C(C)C)C(=O)OC/387.2494mz",4436422,5100139,5197812,6917498,4850811.5,6299933.5,10541409,6080319,5628357.5,4875819.5,4613303.5,4875346.5,9459794,5625335,8712787,6496429.5,5007173.5,4161595.75,5077471.5,6048276.5,4380884,5167934.5,10404503,11543698,8325550.5,4571863,8920298
"555/CC(C)C(C(=O)NC(C)C(=O)NCCC1CCCCC1)NC(=O)C/340.2598mz",NA,NA,72076760,67024600,NA,61706948,NA,NA,NA,60807580,64232028,NA,66403636,65413596,NA,NA,NA,71182504,68021856,66361968,NA,NA,62348696,61275376,59910904,NA,57360480
"560/CCC1=CC2=C(C=C1)OCCC2=O/177.0912mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432808.6875,NA,572484.125
"561/CC1C(C(OC1C2=CC(=C(C=C2)O)OC)C3=CC(=C(C(=C3)OC)O)OC)C/375.1808mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462317.8125,NA,547311.25
"562/CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC(C)C)CC(C)C)CC(C)C)CC(C)C)CC(C)C/679.5122mz",51570192,NA,49643724,55193396,NA,NA,56279392,NA,NA,47988828,50965944,NA,43530472,NA,NA,41677260,NA,46140120,53063044,48904164,NA,NA,NA,NA,47697000,47105412,NA
"565/CC(C)C(C(=O)N1CCCC1C(=O)NC(CC2=CC=CC=C2)C(=O)N3CCCC3C(=O)O)NC(=O)C(CC4=CC=C(C=C4)O)N/622.3242mz",NA,NA,NA,NA,NA,NA,NA,NA,1213004.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999889.125,NA,NA,NA,NA,NA,NA,NA
"567/CC(C(=O)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(C)NC(=O)C1CC1/384.2357mz",NA,NA,NA,NA,NA,NA,1063940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,852818.9375,NA,NA
"571/CC(C(=O)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(C)NC(=O)C1CC1/401.2621mz",NA,NA,NA,NA,NA,NA,1882086.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1525664.875,NA,505614.25
"579/CC(C)C(C(=O)OC)NC(=O)CCCCCC(=O)NC(C(C)C)C(=O)OC/387.2493mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1540134.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582/CC1=C(C=C(C=C1)C=CC=O)OC/177.0912mz",855892.1875,607917.8125,276071.9375,941679.25,772642.3125,406826.34375,NA,398933.28125,NA,737533.375,1386916.125,NA,NA,1288755.25,NA,374336.6875,1061108.75,NA,435456.5,201556.046875,1242889.25,1250038,NA,902903.375,2095897.25,700215.8125,2345097
"584/COC(=O)C=CC1=CC=CC=C1/163.0756mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329717.3125,NA,NA,NA,NA,NA,NA,311871.0625,NA,NA,NA,579871.5,NA,NA
"587/CC(C)CC(C(=O)NC(C(C)O)C(=O)NC(CCC(=O)O)C(=O)NC(C(C)O)C(=O)N1CCCC1C(=O)O)NC(=O)C(C(C)C)N/659.3618mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1249699.25,NA,838557.3125
"594/COC1=C(C=C(C=C1)C=C(C=C)C(=O)O)OC/235.0967mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573799.375,NA,826777.1875
"595/C(CCC(=O)NCCCCC(C(=O)O)N)CC(CCCl)Cl/341.1387mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577083.875,NA,820976.0625
"596/CCNC(=NCCN(C)CCCOC)NCCC(=O)NC1CCS(=O)(=O)C1/406.2488mz",NA,NA,NA,NA,NA,NA,880129.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650556.5625,NA,NA
"605/CCNC(=NCCN(C)CCCOC)NCCC(=O)NC1CCS(=O)(=O)C1/423.2756mz",NA,NA,NA,NA,NA,NA,3613343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2666012.25,NA,NA
"626/COC1=CC(=CC(=C1OC)OC)C2CCC(O2)C3=CC(=C(C=C3)O)OC/361.1653mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222276.171875,NA,NA,NA,NA,NA,NA,NA,NA,NA,249669.59375,272552.03125,NA,NA,NA,NA,NA
"635/CC(=O)OCC(C1(CCC2C3(CCC(C(C3CCC2(O1)C)(C)C)OC(=O)C)C)C)OC(=O)C/467.3019mz",NA,NA,NA,NA,NA,NA,7364722.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5485018.5,NA,NA
"636/NA/""Peptide with possible PPQVV seq, Possibly media derived""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364762.96875,NA,NA,443355.3125,NA,NA,NA,358378.25,439112.90625,NA,NA,NA,NA,NA,NA,NA
"639/COC1=CC(=C(C=C1)OC)C(=O)C#CC2=CC(=C(C=C2OC)OC)OC/357.1341mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193425.921875,486423.65625,NA,657480.375
"641/CC(C)CC(C(=O)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2CCCN2C(=O)C3CCCN3C(=O)C(C(C)C)N/572.3457mz",NA,NA,NA,NA,NA,NA,2458944.75,NA,NA,NA,NA,NA,NA,NA,2128357,NA,NA,NA,NA,NA,NA,NA,NA,1920439.375,NA,NA,NA
"643/NA/Tetrahydrosappanone A Trimethyl Ether",301230.75,216041.078125,NA,324230.8125,NA,148542.390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648/CCCCCCCCCCS(=O)(=O)OCCOS(=O)(=O)CCCCCCCCCC/472.2871mz",NA,NA,NA,NA,NA,NA,958765.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639005.4375,NA,NA
"668/CC(C)(C)OC(=O)N1CCC(CC1)(CC2=CC=CC=C2)N3CCN(CC3)C(=O)OCC4=CC=CC=C4/511.3283mz",NA,NA,NA,NA,NA,NA,7645607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6690224,NA,2185691.75
"680/CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CC(C)C)CC(C)C)CC(C)C)CC(C)C)CC(C)C/679.5125mz",NA,NA,NA,NA,NA,NA,NA,NA,9476928,NA,NA,11277177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681/CC1=CC(=O)CC(C1CCC(=O)C)(C)C/209.1540mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,197023.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126460.125,NA,NA,NA,NA
"686/CCCCCCCCCCCCOC1C(C(C(C(O1)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C/533.3414mz",NA,NA,NA,NA,NA,NA,7694498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6708387,NA,2482296.5
"687/CCCCCCCCCCCCOC1C(C(C(C(O1)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C/516.3148mz",NA,NA,NA,NA,NA,NA,908969.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,633703.5,NA,NA
"688/CCC(=O)OC(OC(=O)OC(OC(=O)CC)I)I/524.8281mz",NA,NA,NA,NA,NA,NA,2186790.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1788194.625,NA,597984.875
"691/CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)N2CCCC2C(=O)O)NC(=O)C3CCCN3C(=O)C(C(C)C)NC(=O)C(CC4=CC=C(C=C4)O)N/735.4090mz",NA,NA,NA,291988.84375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426724.5,NA,NA,NA,NA,NA,NA,NA,NA,1187088.5,NA,NA,NA
"699/CCC(C)C(C(=O)NCCCCCCCCCCCNC(=O)C(C(C)CC)NC(=O)CCC(=O)O)NC(=O)CCC(=O)O/613.4185mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344797.75,NA,497382.84375
"700/C1=CC=C2C(=C1)C(=O)N(C(=O)N2)N=CC3=C(C(=CC(=C3)Br)[N+](=O)[O-])OCC4=C(C=C(C=C4)Br)Br/650.8514mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429018.71875,NA,NA,NA,NA,NA,NA,NA,NA,337500.03125,NA,NA,NA
"702/C1COCCN1S(=O)(=O)C2=C(SC(=C2)C(=O)NC3=CC=C(C=C3)Br)Br/546.8416mz",NA,NA,NA,NA,NA,NA,1715039.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169723.765625,1415127.625,NA,505171.4375
"705/CC(C)(C)OC(=O)NC(CCN1CCC2(CC1)CCN(C2=O)CC3=CC=C(C=C3)OC)C4=CC=C(C=C4)OC/555.3546mz",NA,NA,NA,NA,NA,NA,6469929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5279816.5,NA,2378173
"706/CCC1=CC=C(C=C1)C(C(=O)NC2=CC=C(C=C2)OC)N(CC=C)C(=O)C(C(C)CC)NC(=O)OC(C)(C)C/538.3282mz",NA,NA,NA,NA,NA,NA,638430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580484.625,NA,186600.671875
"707/CCN(CC)C1=NC(=C(C=C1)NC(=O)OC)S(=O)(=O)C(Br)(Br)Br/557.8326mz",NA,NA,NA,NA,NA,NA,1368251.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1084555.375,NA,447384.6875
"710/C1=CC=C(C=C1)NC2=CC=C(C=C2)CC(=O)O/228.1023mz",215312.5,171138.484375,NA,360234.5,NA,NA,NA,171493.234375,152923.5,234925.40625,NA,NA,333930.28125,177651.765625,410450.0625,NA,207434.890625,NA,NA,NA,209446.40625,NA,349930.90625,567073.4375,545637.75,NA,618587.625
"712/CC(C)C(C(=O)NCC(=O)OCC1=CC=CC=C1)NC(=O)CNC(=O)C(CC2=CC=CC=C2)NC(=O)CNC(=O)C3CCCN3C(=O)C(C(C)C)NC(=O)OC(C)(C)C/822.4423mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,738236.0625,NA,NA,NA,NA,NA,NA,NA,NA,474889.84375,NA,NA,NA
"718/CC(C)CC(C(=O)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2CCCN2C(=O)C3CCCN3C(=O)C(C(C)C)NC(=O)C(C(C)C)N/671.4138mz",NA,NA,NA,471730.3125,NA,NA,NA,NA,327057.03125,NA,NA,NA,NA,NA,2578530,NA,NA,NA,NA,222335.1875,NA,NA,NA,1828177.5,NA,NA,NA
"722/NA/cuminyl alcohol",170204.203125,NA,NA,223916.875,NA,NA,NA,NA,NA,259532.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724/CCCCOC1(C(O1)(C(OC(C2(C(O2)(OCCCC)Cl)Cl)(Cl)Cl)(Cl)Cl)Cl)Cl/568.8549mz",NA,NA,NA,NA,NA,NA,1226314.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512032.625
"725/CCN(CC)CCNC(=O)CN(CCN(CCN(CC(=O)N(CCN)CCN)CC(=O)O)CC(=O)O)CC(=O)O/577.3679mz",NA,NA,NA,NA,NA,NA,5520369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828916.5,4462470,NA,2605534
"728/CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)O)NC(=O)CCC(=O)O/607.3360mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612386.375,NA,NA,NA,NA,NA,NA,NA,NA,424351.09375,NA,NA,NA
"732/COC1=C(C=C(C=C1)CC(C(=O)NCCC2=CC(=C(C(=C2)Br)OC)Br)O)Br/601.8593mz",NA,NA,NA,NA,NA,NA,514925.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646009.4375,NA,273875.59375
"733/CCOC1=CC=C(C=C1)N(CC=C)C(=O)C2C3C(=O)N(C(C34CCC2(O4)C)C(=O)N(CC=C)C(C)(C)C)CCCCO/599.3811mz",NA,NA,NA,NA,NA,NA,3633465.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4051257,NA,2313812.75
"734/COP(=O)(OC)OC1=C(C(=C(C(=C1Cl)OP(=O)(OC)OC)Cl)OP(=O)(OC)OC)Cl/590.8681mz",NA,NA,NA,NA,NA,NA,719294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,893374.25,NA,444650.1875
"737/CCOC1=CC=C(C=C1)N(CC=C)C(=O)C2C3C(=O)N(C(C34CCC2(O4)C)C(=O)N(CC=C)C(C)(C)C)CCCCO/582.3548mz",NA,NA,NA,NA,NA,NA,261618.65625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372886.21875,NA,NA
"738/CCC(C)(CC)C1=NOC(=C1)NC(=O)C2=C(C(=CC(=C2)I)I)I/650.8513mz",NA,NA,NA,161727.28125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050852.75,NA,NA,NA,NA,NA,NA,NA,NA,645091.8125,NA,NA,NA
"744/CC1=C(C(CC(C1=O)O)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC#CC2=C(C(=O)C(CC2(C)C)O)C)C)C/621.3940mz",NA,NA,NA,NA,NA,NA,1985640.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2593316,NA,1615045
"754/CC(C)CC(C(CC(=O)O)O)NC(=O)C(C)NC(=O)CC(C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)CC(C)C)O/772.4477mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262221.25,NA,303676.03125
"765/CCC(C)C(C(=O)N1CCCC1C(=O)NC(CCC(=O)N)C(=O)NC(CC(=O)N)C(=O)NC(CC(C)C)C(=O)O)NC(=O)CNC(=O)C(CC(C)C)N/776.4272mz",NA,NA,NA,198918.703125,NA,NA,424734.28125,NA,NA,NA,NA,NA,NA,NA,1060285.5,NA,NA,NA,NA,NA,NA,NA,NA,609676.8125,NA,NA,NA
"768/CC(C)(C)N1CC(=O)N(CC(=O)N(CC(=O)N(CC(=O)N(CC(=O)N(CC(=O)N(CC1=O)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C/792.5982mz",NA,NA,NA,NA,NA,NA,NA,2733426.25,NA,NA,NA,NA,NA,NA,2916276.5,NA,NA,NA,2894245.75,NA,NA,NA,NA,NA,NA,NA,NA
"770/C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(C(P(=O)(C(P(=O)(O)O)(Cl)Cl)O)(Cl)Cl)O)O)O)N/661.8724mz",NA,NA,NA,562273,NA,NA,NA,NA,NA,NA,NA,126596.765625,NA,NA,1001001.0625,NA,NA,NA,155704.421875,NA,NA,NA,NA,359659.6875,NA,NA,NA
"795/CC(CCCCCOC1C(C(C(CO1)O)O)O)C2CCC3C2(C(CC4C3C(CC5C4(CCC(C5)OC6C(C(C(CO6)O)O)O)C)O)O)C/687.4337mz",NA,NA,NA,NA,NA,NA,327701.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211459.5625,782799.9375,NA,812749.1875
"803/CC(C)(C)N1CC(=O)N(CC(=O)N(CC(=O)N(CC(=O)N(CC(=O)N(CC(=O)N(CC1=O)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C/792.5983mz",NA,NA,NA,NA,NA,NA,3601780.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1571099.625,NA,NA,NA,NA,NA,7653614.5,2823535.5,NA,3100252.5
"813/CCCCCCCCCCCCCCCCCC(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(CCCCCCCCCCCCC)O/724.5709mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23389.587890625,64606.2578125,NA,NA,NA,NA,NA,NA,NA,NA
"833/CC(C)CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)NCC(=O)N1)CC(C)C)CC3=CC=C(C=C3)O)CC(C)C)CC(C)C/770.4841mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278123.125,NA,NA,NA,NA,NA,NA,NA,NA,249075.796875,NA,NA,NA
"856/CC(C)C(=NCCCOCCOCC(COCCOCCN=C(C)C(C)C)(COCCOCCN=C(C)C(C)C)COCCOCCN=C(C)C(C)C)C/793.6016mz",NA,NA,NA,NA,419480.8125,NA,461208.90625,147211.96875,NA,NA,NA,NA,NA,NA,NA,165867.21875,NA,NA,NA,NA,NA,NA,172980.09375,NA,NA,NA,NA
"857/CC(C)(C)N1CC(=O)N(CC(=O)N(CC(=O)N(CC(=O)N(CC(=O)N(CC(=O)N(CC1=O)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C/792.5983mz",NA,3222662,NA,3549125.25,NA,NA,NA,NA,3371209.5,3597175.25,NA,NA,2813670.75,NA,NA,NA,3278565.25,NA,NA,3218041,NA,2020407.375,NA,NA,NA,1016399.1875,NA
"861/CCCCCCCCC(=CC(=O)O)C(=O)O/229.1438mz",451450.53125,277700.875,197262.171875,549233.25,264800.15625,140651.921875,NA,266496.6875,NA,271803.125,NA,219943.28125,334353.75,201019.90625,127200.28125,245685.09375,343763.125,NA,243642.515625,135664.46875,323448.96875,294915.125,309284.40625,169637.515625,NA,132768.625,NA
"870/CCCCNC1=NC(=NC(=N1)OC)NN/213.1465mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222733.109375,NA,NA,NA,NA,NA,76618.0625,NA,NA,NA,NA,136523.015625,NA,NA,NA
"872/CC(CCC(=O)OC)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)OC(=O)C)C)OC(=O)NCCO)O)C/552.3531mz",NA,NA,NA,NA,NA,NA,245123.40625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942492.3125,NA,1089064.25
